date,収支タイプ,収支カテゴリー,収支項目,金額,目標
2024-12-25,一般収支,収入,給与,351991.0,355000
2024-12-25,特別収支,収入,贈与,0.0,0
2024-12-25,特別収支,支出,車検B,-0.0,0
2024-12-25,特別収支,支出,ローン一括,-0.0,0
2024-12-25,特別収支,支出,家電,-0.0,0
2024-12-25,特別収支,支出,車検A,-0.0,0
2024-12-25,一般収支,支出,生活費,-0.0,0
2024-12-25,特別収支,収入,児童手当,0.0,0
2024-12-25,特別収支,支出,自動車税,-0.0,0
2024-12-25,特別収支,収入,NTT,0.0,0
2024-12-25,特別収支,収入,年末調整,0.0,0
2024-12-25,一般収支,支出,ローン返済,-0.0,0
2024-12-25,特別収支,収入,退職金,0.0,0
2024-12-25,一般収支,支出,子供費用,-0.0,0
2024-12-25,特別収支,収入,賞与,0.0,0
2024-12-25,特別収支,支出,車,-0.0,0
2024-12-25,一般収支,収入,ポイント,405.0,0
2024-12-25,特別収支,収入,所得税還付,0.0,0.0
2024-12-25,特別収支,支出,子供,-0.0,0
2024-12-25,特別収支,支出,ふるさと納税,-0.0,0
2024-12-26,特別収支,収入,児童手当,0.0,0
2024-12-26,特別収支,支出,子供,-0.0,0
2024-12-26,特別収支,収入,所得税還付,0.0,0.0
2024-12-26,特別収支,支出,車検B,-0.0,0
2024-12-26,一般収支,支出,生活費,-0.0,0
2024-12-26,一般収支,支出,子供費用,-0.0,0
2024-12-26,特別収支,支出,車,-0.0,0
2024-12-26,特別収支,収入,特典,0.0,0
2024-12-26,特別収支,収入,NTT,0.0,0
2024-12-26,特別収支,支出,自動車税,-0.0,0
2024-12-26,特別収支,収入,退職金,0.0,0
2024-12-26,特別収支,支出,固定資産税,-0.0,0
2024-12-26,一般収支,支出,ローン返済,74567.0,0
2024-12-26,特別収支,収入,贈与,0.0,0
2024-12-26,特別収支,支出,ふるさと納税,-0.0,0
2024-12-26,特別収支,支出,車検A,-0.0,0
2024-12-26,特別収支,支出,家電,-0.0,0
2024-12-26,特別収支,収入,賞与,0.0,0
2024-12-26,特別収支,支出,ローン一括,-0.0,0
2024-12-26,一般収支,収入,給与,0.0,0
2024-12-26,特別収支,収入,年末調整,0.0,0
2024-12-26,一般収支,収入,ポイント,0.0,0
2024-12-27,一般収支,収入,給与,0.0,0
2024-12-27,特別収支,支出,車検B,-0.0,0
2024-12-27,特別収支,支出,車,-0.0,0
2024-12-27,特別収支,支出,自動車税,-0.0,0
2024-12-27,特別収支,収入,賞与,0.0,0
2024-12-27,特別収支,収入,所得税還付,0.0,0.0
2024-12-27,一般収支,支出,子供費用,-0.0,0
2024-12-27,特別収支,支出,ローン一括,-0.0,0
2024-12-27,特別収支,支出,子供,-0.0,0
2024-12-27,一般収支,支出,生活費,135891.0,0
2024-12-27,特別収支,収入,NTT,0.0,0
2024-12-27,特別収支,支出,ふるさと納税,-0.0,0
2024-12-27,特別収支,収入,贈与,0.0,0
2024-12-27,一般収支,収入,ポイント,9.0,0
2024-12-27,特別収支,収入,年末調整,0.0,0
2024-12-27,特別収支,収入,児童手当,0.0,0
2024-12-27,特別収支,収入,退職金,0.0,0
2024-12-27,特別収支,収入,特典,1500.0,0
2024-12-27,一般収支,支出,ローン返済,-0.0,0
2024-12-27,特別収支,支出,固定資産税,-0.0,0
2024-12-27,特別収支,支出,家電,-0.0,0
2024-12-27,特別収支,支出,車検A,-0.0,0
2024-12-28,特別収支,支出,子供,-0.0,80000
2024-12-28,一般収支,支出,ローン返済,-0.0,74567
2024-12-28,特別収支,収入,年末調整,0.0,0
2024-12-28,特別収支,支出,ローン一括,-0.0,0
2024-12-28,特別収支,収入,退職金,0.0,0
2024-12-28,一般収支,収入,ポイント,4208.0,2000
2024-12-28,一般収支,支出,子供費用,-0.0,20000
2024-12-28,特別収支,収入,賞与,0.0,0
2024-12-28,特別収支,収入,特典,0.0,0
2024-12-28,特別収支,支出,車,-0.0,0
2024-12-28,特別収支,支出,自動車税,-0.0,0
2024-12-28,特別収支,支出,車検A,-0.0,0
2024-12-28,特別収支,支出,ふるさと納税,-0.0,10000
2024-12-28,特別収支,収入,児童手当,0.0,0
2024-12-28,特別収支,収入,贈与,0.0,0
2024-12-28,一般収支,収入,給与,0.0,0
2024-12-28,特別収支,支出,固定資産税,-0.0,36000
2024-12-28,特別収支,支出,車検B,-0.0,0
2024-12-28,特別収支,収入,NTT,0.0,0
2024-12-28,特別収支,収入,所得税還付,0.0,0.0
2024-12-28,一般収支,支出,生活費,-0.0,170000
2024-12-28,特別収支,支出,家電,-0.0,100000
2024-12-29,特別収支,支出,ふるさと納税,-0.0,0
2024-12-29,特別収支,支出,ローン一括,-0.0,0
2024-12-29,特別収支,支出,家電,-0.0,0
2024-12-29,一般収支,支出,生活費,-0.0,0
2024-12-29,一般収支,支出,子供費用,-0.0,0
2024-12-29,特別収支,収入,特典,0.0,0
2024-12-29,特別収支,支出,子供,-0.0,0
2024-12-29,特別収支,収入,児童手当,0.0,0
2024-12-29,特別収支,収入,所得税還付,0.0,0.0
2024-12-29,特別収支,収入,年末調整,0.0,0
2024-12-29,特別収支,収入,NTT,0.0,0
2024-12-29,一般収支,収入,ポイント,8.0,0
2024-12-29,一般収支,支出,ローン返済,-0.0,0
2024-12-29,特別収支,収入,退職金,0.0,0
2024-12-29,特別収支,支出,車検B,-0.0,0
2024-12-29,特別収支,支出,自動車税,-0.0,0
2024-12-29,特別収支,支出,車,-0.0,0
2024-12-29,特別収支,支出,固定資産税,-0.0,0
2024-12-29,特別収支,収入,贈与,0.0,0
2024-12-29,一般収支,収入,給与,0.0,0
2024-12-29,特別収支,支出,車検A,-0.0,0
2024-12-29,特別収支,収入,賞与,0.0,0
2024-12-30,特別収支,支出,ローン一括,-0.0,0
2024-12-30,特別収支,支出,自動車税,-0.0,0
2024-12-30,特別収支,支出,車,-0.0,0
2024-12-30,特別収支,支出,子供,-0.0,0
2024-12-30,一般収支,支出,生活費,-0.0,0
2024-12-30,特別収支,収入,賞与,0.0,0
2024-12-30,特別収支,支出,ふるさと納税,-0.0,0
2024-12-30,特別収支,支出,車検B,-0.0,0
2024-12-30,特別収支,収入,年末調整,0.0,0
2024-12-30,一般収支,支出,ローン返済,-0.0,0
2024-12-30,特別収支,収入,所得税還付,0.0,0.0
2024-12-30,特別収支,支出,固定資産税,-0.0,0
2024-12-30,特別収支,収入,NTT,0.0,0
2024-12-30,特別収支,支出,車検A,-0.0,0
2024-12-30,特別収支,収入,贈与,0.0,0
2024-12-30,一般収支,支出,子供費用,-0.0,0
2024-12-30,特別収支,収入,特典,0.0,0
2024-12-30,特別収支,収入,児童手当,0.0,0
2024-12-30,特別収支,収入,退職金,0.0,0
2024-12-30,一般収支,収入,給与,0.0,0
2024-12-30,特別収支,支出,家電,-0.0,0
2024-12-30,一般収支,収入,ポイント,7.0,0
2024-12-31,特別収支,支出,自動車税,-0.0,0
2024-12-31,特別収支,収入,贈与,0.0,0
2024-12-31,特別収支,収入,賞与,0.0,0
2024-12-31,特別収支,支出,車検B,-0.0,0
2024-12-31,特別収支,収入,児童手当,0.0,0
2024-12-31,特別収支,支出,車検A,-0.0,0
2024-12-31,特別収支,収入,所得税還付,0.0,0.0
2024-12-31,特別収支,収入,退職金,0.0,0
2024-12-31,一般収支,支出,生活費,-0.0,0
2024-12-31,特別収支,支出,固定資産税,-0.0,0
2024-12-31,特別収支,支出,子供,-0.0,0
2024-12-31,特別収支,収入,NTT,0.0,0
2024-12-31,一般収支,収入,給与,0.0,0
2024-12-31,一般収支,収入,ポイント,53.0,0
2024-12-31,一般収支,支出,子供費用,-0.0,0
2024-12-31,特別収支,支出,ふるさと納税,-0.0,0
2024-12-31,特別収支,収入,年末調整,0.0,0
2024-12-31,一般収支,支出,ローン返済,-0.0,0
2024-12-31,特別収支,支出,車,-0.0,0
2024-12-31,特別収支,支出,ローン一括,-0.0,0
2024-12-31,特別収支,支出,家電,-0.0,0
2024-12-31,特別収支,収入,特典,0.0,0
2025-01-01,一般収支,収入,給与,0.0,0
2025-01-01,一般収支,収入,ポイント,-1990.0,0
2025-01-01,一般収支,支出,子供費用,-0.0,0
2025-01-01,特別収支,収入,児童手当,0.0,0
2025-01-01,特別収支,収入,特典,0.0,0
2025-01-01,特別収支,支出,車検B,-0.0,0
2025-01-01,特別収支,支出,ふるさと納税,-0.0,0
2025-01-01,特別収支,収入,所得税還付,0.0,0.0
2025-01-01,特別収支,支出,自動車税,-0.0,0
2025-01-01,特別収支,支出,固定資産税,-0.0,0
2025-01-01,特別収支,収入,NTT,0.0,0
2025-01-01,特別収支,収入,年末調整,0.0,0
2025-01-01,特別収支,収入,賞与,0.0,0
2025-01-01,特別収支,支出,子供,-0.0,0
2025-01-01,特別収支,収入,退職金,0.0,0
2025-01-01,特別収支,支出,車,-0.0,0
2025-01-01,特別収支,支出,車検A,-0.0,0
2025-01-01,特別収支,支出,家電,-0.0,0
2025-01-01,特別収支,支出,ローン一括,-0.0,0
2025-01-01,一般収支,支出,生活費,-24600.0,0
2025-01-01,一般収支,支出,ローン返済,-0.0,0
2025-01-01,特別収支,収入,贈与,0.0,0
2025-01-02,特別収支,支出,子供,-0.0,0
2025-01-02,特別収支,収入,所得税還付,0.0,0.0
2025-01-02,一般収支,支出,生活費,-0.0,0
2025-01-02,特別収支,支出,ふるさと納税,-0.0,0
2025-01-02,特別収支,収入,贈与,0.0,0
2025-01-02,一般収支,収入,ポイント,-38.0,0
2025-01-02,特別収支,収入,NTT,0.0,0
2025-01-02,一般収支,支出,子供費用,-0.0,0
2025-01-02,特別収支,支出,ローン一括,-0.0,0
2025-01-02,特別収支,収入,年末調整,0.0,0
2025-01-02,一般収支,収入,給与,0.0,0
2025-01-02,特別収支,支出,車検A,-0.0,0
2025-01-02,特別収支,収入,賞与,0.0,0
2025-01-02,一般収支,支出,ローン返済,-0.0,0
2025-01-02,特別収支,収入,特典,0.0,0
2025-01-02,特別収支,収入,児童手当,0.0,0
2025-01-02,特別収支,支出,家電,-0.0,0
2025-01-02,特別収支,支出,固定資産税,-0.0,0
2025-01-02,特別収支,支出,車検B,-0.0,0
2025-01-02,特別収支,支出,自動車税,-0.0,0
2025-01-02,特別収支,収入,退職金,0.0,0
2025-01-02,特別収支,支出,車,-0.0,0
2025-01-03,特別収支,支出,車検B,-0.0,0
2025-01-03,特別収支,収入,年末調整,0.0,0
2025-01-03,特別収支,支出,ローン一括,-0.0,0
2025-01-03,特別収支,収入,賞与,0.0,0
2025-01-03,特別収支,支出,車検A,-0.0,0
2025-01-03,一般収支,支出,子供費用,-0.0,0
2025-01-03,特別収支,支出,ふるさと納税,-0.0,0
2025-01-03,特別収支,支出,家電,-0.0,0
2025-01-03,一般収支,収入,ポイント,14.0,0
2025-01-03,特別収支,支出,車,-0.0,0
2025-01-03,一般収支,支出,ローン返済,-0.0,0
2025-01-03,特別収支,収入,退職金,0.0,0
2025-01-03,特別収支,収入,所得税還付,0.0,0.0
2025-01-03,特別収支,支出,自動車税,-0.0,0
2025-01-03,特別収支,支出,固定資産税,-0.0,0
2025-01-03,特別収支,支出,子供,-0.0,0
2025-01-03,一般収支,収入,給与,0.0,0
2025-01-03,特別収支,収入,特典,0.0,0
2025-01-03,特別収支,収入,贈与,0.0,0
2025-01-03,特別収支,収入,児童手当,0.0,0
2025-01-03,特別収支,収入,NTT,0.0,0
2025-01-03,一般収支,支出,生活費,-0.0,0
2025-01-04,一般収支,収入,ポイント,1641.0,0
2025-01-04,特別収支,収入,退職金,0.0,0
2025-01-04,一般収支,収入,給与,0.0,0
2025-01-04,特別収支,収入,贈与,0.0,0
2025-01-04,特別収支,支出,車検B,-0.0,0
2025-01-04,一般収支,支出,生活費,-0.0,0
2025-01-04,特別収支,支出,車検A,-0.0,0
2025-01-04,特別収支,支出,ふるさと納税,-0.0,0
2025-01-04,特別収支,収入,賞与,0.0,0
2025-01-04,一般収支,支出,ローン返済,-0.0,0
2025-01-04,特別収支,支出,車,-0.0,0
2025-01-04,特別収支,支出,自動車税,-0.0,0
2025-01-04,特別収支,収入,特典,0.0,0
2025-01-04,特別収支,支出,固定資産税,-0.0,0
2025-01-04,特別収支,支出,家電,-0.0,0
2025-01-04,特別収支,収入,児童手当,0.0,0
2025-01-04,特別収支,収入,NTT,0.0,0
2025-01-04,一般収支,支出,子供費用,-0.0,0
2025-01-04,特別収支,収入,所得税還付,0.0,0.0
2025-01-04,特別収支,支出,子供,-0.0,0
2025-01-04,特別収支,収入,年末調整,0.0,0
2025-01-04,特別収支,支出,ローン一括,-0.0,0
2025-01-05,特別収支,支出,子供,-0.0,0
2025-01-05,特別収支,支出,車検B,-0.0,0
2025-01-05,一般収支,支出,ローン返済,-0.0,0
2025-01-05,特別収支,収入,NTT,0.0,0
2025-01-05,一般収支,収入,ポイント,-1354.0,0
2025-01-05,特別収支,支出,ふるさと納税,-0.0,0
2025-01-05,特別収支,収入,年末調整,0.0,0
2025-01-05,特別収支,支出,車,-0.0,0
2025-01-05,特別収支,支出,自動車税,-0.0,0
2025-01-05,一般収支,収入,給与,0.0,0
2025-01-05,特別収支,収入,賞与,0.0,0
2025-01-05,特別収支,収入,贈与,0.0,0
2025-01-05,特別収支,支出,車検A,-0.0,0
2025-01-05,特別収支,支出,家電,-0.0,0
2025-01-05,特別収支,収入,特典,0.0,0
2025-01-05,特別収支,収入,所得税還付,0.0,0.0
2025-01-05,一般収支,支出,子供費用,-0.0,0
2025-01-05,一般収支,支出,生活費,-0.0,0
2025-01-05,特別収支,支出,ローン一括,-0.0,0
2025-01-05,特別収支,収入,退職金,0.0,0
2025-01-05,特別収支,収入,児童手当,0.0,0
2025-01-05,特別収支,支出,固定資産税,-0.0,0
2025-01-06,特別収支,収入,年末調整,0.0,0
2025-01-06,一般収支,収入,給与,0.0,0
2025-01-06,特別収支,支出,子供,-0.0,0
2025-01-06,一般収支,支出,生活費,-0.0,0
2025-01-06,特別収支,収入,所得税還付,0.0,0.0
2025-01-06,特別収支,支出,ふるさと納税,-0.0,0
2025-01-06,特別収支,支出,車検A,-0.0,0
2025-01-06,特別収支,収入,賞与,0.0,0
2025-01-06,特別収支,収入,NTT,0.0,0
2025-01-06,特別収支,収入,贈与,0.0,0
2025-01-06,特別収支,支出,車検B,-0.0,0
2025-01-06,特別収支,支出,ローン一括,-0.0,0
2025-01-06,特別収支,収入,特典,0.0,0
2025-01-06,一般収支,支出,ローン返済,-0.0,0
2025-01-06,一般収支,収入,ポイント,0.0,0
2025-01-06,特別収支,支出,自動車税,-0.0,0
2025-01-06,特別収支,支出,車,-0.0,0
2025-01-06,特別収支,支出,固定資産税,-0.0,0
2025-01-06,特別収支,収入,児童手当,0.0,0
2025-01-06,特別収支,収入,退職金,0.0,0
2025-01-06,一般収支,支出,子供費用,-0.0,0
2025-01-06,特別収支,支出,家電,-0.0,0
2025-01-07,特別収支,収入,所得税還付,0.0,0.0
2025-01-07,特別収支,収入,特典,0.0,0
2025-01-07,特別収支,支出,子供,-0.0,0
2025-01-07,特別収支,支出,固定資産税,-0.0,0
2025-01-07,特別収支,支出,家電,-0.0,0
2025-01-07,特別収支,収入,児童手当,0.0,0
2025-01-07,特別収支,支出,車,-0.0,0
2025-01-07,特別収支,支出,自動車税,-0.0,0
2025-01-07,一般収支,支出,生活費,-0.0,0
2025-01-07,特別収支,支出,ローン一括,-0.0,0
2025-01-07,特別収支,収入,賞与,0.0,0
2025-01-07,特別収支,収入,年末調整,0.0,0
2025-01-07,特別収支,支出,車検A,-0.0,0
2025-01-07,一般収支,支出,ローン返済,-0.0,0
2025-01-07,特別収支,支出,ふるさと納税,-0.0,0
2025-01-07,一般収支,収入,給与,0.0,0
2025-01-07,特別収支,収入,NTT,0.0,0
2025-01-07,特別収支,収入,退職金,0.0,0
2025-01-07,特別収支,支出,車検B,-0.0,0
2025-01-07,一般収支,収入,ポイント,96.0,0
2025-01-07,特別収支,収入,贈与,0.0,0
2025-01-07,一般収支,支出,子供費用,-0.0,0
2025-01-08,一般収支,支出,子供費用,-0.0,0
2025-01-08,特別収支,収入,賞与,0.0,0
2025-01-08,特別収支,収入,退職金,0.0,0
2025-01-08,特別収支,収入,年末調整,0.0,0
2025-01-08,一般収支,支出,ローン返済,-0.0,0
2025-01-08,特別収支,支出,ローン一括,-0.0,0
2025-01-08,特別収支,収入,贈与,0.0,0
2025-01-08,特別収支,収入,児童手当,0.0,0
2025-01-08,一般収支,収入,ポイント,284.0,0
2025-01-08,一般収支,支出,生活費,-0.0,0
2025-01-08,特別収支,支出,家電,-0.0,0
2025-01-08,特別収支,支出,ふるさと納税,-0.0,0
2025-01-08,特別収支,支出,固定資産税,-0.0,0
2025-01-08,特別収支,支出,車,-0.0,0
2025-01-08,特別収支,支出,子供,-0.0,0
2025-01-08,特別収支,支出,車検A,-0.0,0
2025-01-08,特別収支,収入,NTT,0.0,0
2025-01-08,一般収支,収入,給与,0.0,0
2025-01-08,特別収支,収入,所得税還付,0.0,0.0
2025-01-08,特別収支,収入,特典,0.0,0
2025-01-08,特別収支,支出,車検B,-0.0,0
2025-01-08,特別収支,支出,自動車税,-0.0,0
2025-01-09,特別収支,支出,家電,-0.0,0
2025-01-09,特別収支,収入,NTT,0.0,0
2025-01-09,特別収支,収入,贈与,0.0,0
2025-01-09,特別収支,収入,児童手当,0.0,0
2025-01-09,特別収支,収入,所得税還付,0.0,0.0
2025-01-09,特別収支,支出,子供,-0.0,0
2025-01-09,一般収支,支出,生活費,-0.0,0
2025-01-09,特別収支,支出,車検B,-0.0,0
2025-01-09,一般収支,支出,ローン返済,-0.0,0
2025-01-09,特別収支,収入,年末調整,0.0,0
2025-01-09,特別収支,支出,車検A,-0.0,0
2025-01-09,特別収支,収入,退職金,0.0,0
2025-01-09,特別収支,支出,自動車税,-0.0,0
2025-01-09,特別収支,支出,ローン一括,-0.0,0
2025-01-09,一般収支,支出,子供費用,-0.0,0
2025-01-09,特別収支,収入,賞与,0.0,0
2025-01-09,特別収支,支出,固定資産税,-0.0,0
2025-01-09,特別収支,支出,ふるさと納税,-0.0,0
2025-01-09,一般収支,収入,給与,0.0,0
2025-01-09,特別収支,支出,車,-0.0,0
2025-01-09,特別収支,収入,特典,0.0,0
2025-01-09,一般収支,収入,ポイント,-25.0,0
2025-01-10,特別収支,支出,車,-0.0,0
2025-01-10,特別収支,支出,子供,-0.0,0
2025-01-10,特別収支,支出,家電,-0.0,0
2025-01-10,特別収支,収入,贈与,0.0,0
2025-01-10,一般収支,支出,子供費用,-0.0,0
2025-01-10,特別収支,支出,固定資産税,-0.0,0
2025-01-10,一般収支,支出,生活費,-0.0,0
2025-01-10,特別収支,収入,NTT,0.0,0
2025-01-10,特別収支,収入,特典,0.0,0
2025-01-10,特別収支,支出,ローン一括,-0.0,0
2025-01-10,特別収支,収入,児童手当,0.0,0
2025-01-10,一般収支,収入,給与,0.0,0
2025-01-10,特別収支,支出,自動車税,-0.0,0
2025-01-10,特別収支,収入,賞与,0.0,0
2025-01-10,特別収支,収入,所得税還付,0.0,0.0
2025-01-10,一般収支,収入,ポイント,893.0,0
2025-01-10,特別収支,支出,車検B,-0.0,0
2025-01-10,特別収支,支出,車検A,-0.0,0
2025-01-10,特別収支,支出,ふるさと納税,-0.0,0
2025-01-10,特別収支,収入,年末調整,0.0,0
2025-01-10,特別収支,収入,退職金,0.0,0
2025-01-10,一般収支,支出,ローン返済,-0.0,0
2025-01-11,特別収支,収入,贈与,0.0,0
2025-01-11,一般収支,収入,給与,0.0,0
2025-01-11,特別収支,支出,固定資産税,-0.0,0
2025-01-11,特別収支,支出,車検A,-0.0,0
2025-01-11,特別収支,支出,子供,-0.0,0
2025-01-11,一般収支,支出,生活費,-0.0,0
2025-01-11,特別収支,収入,特典,0.0,0
2025-01-11,特別収支,収入,賞与,0.0,0
2025-01-11,特別収支,支出,車検B,-0.0,0
2025-01-11,特別収支,収入,所得税還付,0.0,0.0
2025-01-11,特別収支,収入,NTT,0.0,0
2025-01-11,特別収支,支出,ふるさと納税,-0.0,0
2025-01-11,一般収支,支出,子供費用,-0.0,0
2025-01-11,特別収支,支出,自動車税,-0.0,0
2025-01-11,特別収支,支出,ローン一括,-0.0,0
2025-01-11,特別収支,収入,退職金,0.0,0
2025-01-11,一般収支,収入,ポイント,-406.0,0
2025-01-11,特別収支,支出,車,-0.0,0
2025-01-11,一般収支,支出,ローン返済,-0.0,0
2025-01-11,特別収支,収入,児童手当,0.0,0
2025-01-11,特別収支,支出,家電,-0.0,0
2025-01-11,特別収支,収入,年末調整,0.0,0
2025-01-12,特別収支,支出,車検B,-0.0,0
2025-01-12,特別収支,収入,年末調整,0.0,0
2025-01-12,特別収支,収入,賞与,0.0,0
2025-01-12,一般収支,支出,子供費用,1406.0,0
